@relation test
@attribute attribute1 numeric
@attribute attribute2 numeric
@attribute attribute3 numeric
@attribute attribute4 numeric
@attribute attribute5 numeric
@attribute attribute6 numeric
@attribute attribute7 numeric
@attribute attribute8 numeric
@attribute attribute9 numeric
@attribute attribute10 numeric
@attribute attribute11 numeric
@attribute attribute12 numeric
@attribute attribute13 numeric
@attribute attribute14 numeric
@attribute attribute15 numeric
@attribute attribute16 numeric
@attribute attribute17 numeric
@attribute attribute18 numeric
@attribute attribute19 numeric
@attribute attribute20 numeric
@attribute attribute21 numeric
@attribute attribute22 numeric
@attribute attribute23 numeric
@attribute attribute24 numeric
@attribute attribute25 numeric
@attribute attribute26 numeric
@attribute attribute27 numeric
@attribute attribute28 numeric
@attribute attribute29 numeric
@attribute attribute30 numeric
@attribute attribute31 numeric
@attribute attribute32 numeric
@attribute attribute33 numeric
@attribute attribute34 numeric
@attribute attribute35 numeric
@attribute attribute36 numeric
@attribute attribute37 numeric
@attribute attribute38 numeric
@attribute attribute39 numeric
@attribute attribute40 numeric
@attribute class {Jogging,Walking}
@data
"8.85","-0.04","-5.13","-4.75","-0.15","-0.5","-4.52","-5.13","19.46","2.34","-2.49","-7.93","-2.72","0.99","4.44","3.34","1.12","2.03","5.01","7.82","8.77","0.11","-4.82","-3.79","-0.72","-0.72","-3.79","-6.51","19.53","3.83","-4.99","-7.04","-2.56","-0.08","2.72","2.91","1.84","3.02","3.41","8.35","Walking"
"9.58","0.93","-4.06","-4.67","-1.27","-0.5","-4.18","-6.7","19.42","3.72","3.6","-6.89","-5.52","-1.14","3.57","4.44","2.22","2.56","4.21","11.11","5.13","-2.68","-6.17","-3.76","0.27","-2.26","-8.31","14.02","11.18","-1.08","-7.01","-5.28","-0.15","2.3","2.6","3.45","2.34","3.68","8.35","10.53","Walking"
"0.23","-4.06","-5.6","-1.08","0.27","-4.06","-7.55","19.5","5.28","0.27","-7.04","-3.68","-3.68","0.08","3.45","2.6","1.5","4.52","3.17","9.92","6.13","-1.08","-3.6","-3.11","-0.27","-1.84","-7.12","6.55","16.02","-3.26","-1.31","-4.33","-0.95","1.23","2.79","2.15","2.49","3.76","3.91","9.85","Walking"
"6.78","-0.89","-2.64","-2.14","-0.46","-1.31","-7.44","1.5","17.05","0.53","3.91","-6.63","-4.56","-0.91","3.68","4.1","2.15","4.29","3.3","10.65","-1.18","-1.18","-3.91","-2.96","-0.89","-2.72","-8.88","19.53","2.56","0.57","-3.72","-3.79","-0.38","3.34","2.83","2.6","3.34","5.24","7.93","11.96","Walking"
"1.99","-1.53","-5.37","-0.89","1.76","-3.36","-9.72","16.89","8.35","-0.61","-3.45","-2.53","-1.33","2.18","3.26","3.45","2.79","6.17","9.47","10.65","3.53","-0.42","-6.51","-3.41","0.8","-4.79","1.46","17.31","-1.76","0.23","-1.65","-1.12","0.69","2.37","2.91","2.34","4.4","6.32","12.11","6.05","Walking"
"0.76","-4.75","-6.13","-6.13","0.46","-9.53","18.28","8.58","1.31","-4.67","-4.37","-2.07","2.3","2.53","4.48","4.56","4.06","10.15","10.19","3.64","-1.65","-7.27","-3.15","1.18","-6.85","7.78","13.53","0.69","-3.53","-6.55","-2.91","1.88","3.76","5.67","2.76","3.11","10.34","9.96","1.69","-2.96","Walking"
"-5.63","-5.63","-0.53","-1.18","-8.31","6.66","14.9","-0.61","-2.45","-4.52","-1.8","1.04","3.6","3.99","2.87","5.18","5.71","10.95","5.22","0.65","-4.9","-5.13","1.69","-1.65","-9.04","15.4","12.34","-1.46","-7.01","-5.56","-1.23","2.37","5.33","4.63","1.84","4.94","11.22","7.67","1.8","-3.87","Walking"
"-8.96","-1.99","1.76","-5.71","11.37","11.07","-2.22","-5.28","-3.95","-0.19","2.56","3.53","1.65","3.76","5.37","10.73","8.12","1.88","-3.87","-7.44","-0.19","0.65","-8.39","13.44","11.5","-1.92","-2.75","-4.44","-3.72","1.5","3.02","5.86","3.79","3.15","10.0","10.65","3.15","-0.99","-6.78","-2.11","Walking"
"1.73","-5.43","0.89","15.17","-0.34","-1.8","-4.37","-1.57","1.69","2.64","2.45","4.63","5.43","7.67","12.98","4.06","0.19","-8.5","-5.98","3.76","-2.49","-3.72","18.66","-0.15","-1.92","-3.83","-0.91","1.04","2.91","2.64","3.38","5.56","6.51","12.11","5.28","2.15","-6.24","-5.98","1.14","-1.73","Walking"
"-7.7","18.92","3.95","-1.73","-3.64","-1.57","-0.04","2.11","3.45","4.21","3.68","3.17","11.26","9.7","0.38","-3.98","-5.94","1.23","0.11","-6.4","3.11","14.06","1.99","-2.68","-4.71","-1.33","1.18","3.64","2.91","2.56","5.71","5.6","11.35","1.99","-3.53","-8.27","-0.91","1.27","-6.7","4.52","Walking"
"14.56","-2.91","-0.5","-2.41","-0.91","0.84","3.79","2.6","1.61","5.56","6.36","11.14","6.02","1.38","-4.63","-5.71","0.72","-1.92","-11.5","18.16","9.58","2.91","-5.33","-4.71","-1.84","1.99","3.87","4.82","4.14","4.56","7.08","10.95","3.76","-0.53","-7.16","-3.17","1.12","-6.4","-0.27","-0.34","Walking"
"-0.34","2.49","-3.3","-1.76","0.46","2.68","2.49","2.26","4.06","6.36","11.11","8.62","1.88","-5.43","-7.12","2.07","0.11","-7.78","7.89","13.76","-0.99","-2.45","-2.75","-1.8","0.27","3.15","3.02","3.83","4.94","6.51","12.07","3.87","0.15","-5.94","-5.48","1.99","-2.11","-6.93","19.5","6.28","Walking"
"-3.83","-7.08","-2.79","1.04","2.68","3.72","4.18","3.41","4.29","11.8","7.5","1.88","-3.68","-7.31","0.5","-0.04","-7.65","9.15","12.41","-1.53","-3.87","-4.37","-1.23","2.07","2.56","1.42","4.44","5.48","6.59","13.38","2.79","-1.73","-6.32","-3.36","1.54","-4.18","-6.93","19.31","3.91","-2.07","Walking"
"-6.24","-2.41","0.5","3.17","4.67","2.03","3.99","6.09","12.64","6.93","2.56","-4.75","-5.79","1.04","-2.18","-9.89","17.92","7.12","2.98","-6.17","-4.33","-0.27","-0.27","3.06","3.38","4.6","3.64","6.09","12.83","4.37","-1.8","-6.78","-3.34","1.57","-3.79","-7.97","19.5","4.6","-2.6","-5.67","Walking"
"-2.56","0.34","3.26","4.18","3.87","4.18","6.09","12.6","6.17","1.76","-3.02","-7.04","-0.3","-1.18","-9.77","16.28","8.24","-2.14","-5.01","-3.76","0.11","2.56","3.53","4.99","1.92","5.13","13.63","7.7","2.26","-6.66","-6.66","3.49","-1.8","-8.24","17.88","7.01","-0.91","-7.31","-3.26","0.72","Walking"
"3.38","3.02","3.68","4.94","5.83","12.22","2.72","-1.65","-6.4","-2.83","2.11","-2.6","-8.08","12.98","11.41","-2.75","-7.16","-4.18","0.15","3.17","4.79","2.18","1.61","4.02","7.97","12.07","2.72","-2.56","-5.41","-2.41","0.04","-4.86","-7.01","19.53","4.56","-0.5","-4.99","-5.05","-0.65","3.02","Walking"
"2.49","3.15","4.79","4.33","12.34","5.41","-1.61","-2.64","-2.37","-1.14","-3.06","-8.85","13.59","11.14","-3.87","-3.11","-3.45","-2.41","1.46","3.02","4.67","3.6","4.02","8.05","11.3","1.8","-2.14","-4.06","-1.12","-1.14","-4.25","-8.39","19.5","3.72","-2.87","-6.13","-1.5","1.14","3.15","3.21","Walking"
"2.26","4.18","4.14","11.5","8.01","-0.42","-3.87","-2.83","0.11","-2.26","-8.39","17.05","8.24","2.45","-6.78","-5.52","-1.84","2.53","3.38","5.37","4.67","1.38","10.57","7.59","-1.88","-5.13","-3.41","0.72","-1.76","-7.46","6.44","15.17","0.23","-6.43","-5.33","-0.72","3.3","3.17","1.5","1.23","Walking"
"4.86","8.01","11.3","-0.08","-4.14","-3.15","-0.89","-1.42","-2.98","-8.31","19.23","4.44","-0.72","-5.24","-2.49","0.46","3.06","2.3","1.5","5.13","4.75","10.84","8.16","-0.19","-2.72","-3.21","1.99","-2.41","-7.44","1.08","16.59","1.42","1.38","-6.47","-4.06","0.53","3.15","4.52","2.34","3.79","Walking"
"8.31","11.35","0.04","-4.67","-4.59","-0.19","0.84","-3.34","-7.08","19.27","1.61","-0.99","-4.99","-1.5","-0.53","0.57","3.95","3.68","3.79","4.99","9.89","6.21","-1.08","-0.42","-0.8","-1.27","-2.53","-8.62","10.0","14.75","2.3","-3.79","-6.82","-4.02","2.3","4.75","0.08","3.38","5.48","10.23","Walking"
"5.01","-3.49","-4.79","-1.95","-0.34","-2.45","-7.46","14.21","11.41","-3.36","-6.7","-5.24","-0.69","2.98","4.25","2.98","1.84","5.56","9.62","7.86","0.84","-3.26","-4.79","-0.72","-1.14","-7.59","6.17","14.67","0.93","-3.68","-3.79","-2.37","2.22","2.49","2.98","3.11","5.6","9.11","10.95","2.53","Walking"
"2.53","-3.91","-7.63","0.23","0.42","-7.44","9.58","12.41","-3.76","-5.05","-2.75","0.69","2.72","3.57","2.18","2.68","6.13","8.92","10.15","2.83","-0.53","-6.51","-0.84","0.23","-6.13","2.79","16.44","-5.37","-0.99","-0.65","0.57","-1.04","1.99","1.95","3.11","5.52","9.08","12.41","3.26","-1.5","Walking"
"-6.59","-2.34","1.27","-5.71","-1.61","16.32","1.33","0.53","-2.3","-2.3","1.27","2.72","3.49","5.05","6.05","10.38","9.7","3.72","-1.5","-6.78","-0.65","1.95","-5.86","2.07","15.89","1.04","-0.57","-6.47","-2.45","1.08","3.79","4.75","3.49","5.94","7.55","10.57","3.38","2.07","-7.04","-3.91","Walking"
"2.22","-2.53","-8.85","19.57","3.64","-1.88","-4.79","-0.65","0.61","1.92","3.79","5.33","5.48","5.33","12.68","7.35","1.92","-4.4","-5.33","1.61","-1.65","-9.08","18.39","7.16","0.46","-4.79","-2.98","-0.65","2.49","3.49","4.1","4.75","6.05","9.77","8.66","3.26","-2.6","-7.16","-0.23","1.08","Walking"
"-6.55","4.6","16.28","0.34","-1.73","-3.17","-1.38","0.93","3.41","3.76","1.99","5.52","7.31","10.92","6.32","3.34","-3.41","-6.17","-0.23","0.19","-7.12","11.03","13.21","-2.98","-2.91","-1.42","0.53","1.8","3.6","3.6","3.6","5.48","10.65","9.7","3.53","-1.31","-7.65","-2.41","2.72","-4.25","Walking"
"-1.04","18.16","1.27","-3.21","-3.45","-0.76","0.69","2.98","4.1","4.06","5.79","6.28","12.41","5.22","1.31","-7.55","-5.18","5.18","-0.84","-7.16","15.47","7.82","-0.76","-5.56","-3.26","-0.3","3.26","4.25","6.78","4.9","4.67","10.57","6.7","2.68","-3.3","-6.93","0.11","-6.32","-6.32","8.2","Walking"
"13.76","-1.46","-3.72","-4.59","-1.65","2.37","4.18","5.09","3.26","3.53","8.66","10.8","4.02","1.04","-5.67","-5.67","0.5","-1.84","-6.24","19.5","4.44","-1.33","-3.98","-1.84","-0.08","2.83","3.41","4.75","2.6","4.52","10.57","9.04","2.64","0.27","-4.18","0.42","-0.34","-6.63","-4.06","19.46","Walking"
"15.64","-8.01","-9.28","-3.53","1.12","3.15","3.6","3.6","1.88","1.8","6.28","13.1","5.63","0.65","-3.17","-3.76","-0.04","-2.11","-7.86","7.16","15.83","-0.84","-5.52","-4.44","-0.04","2.41","4.29","2.68","2.37","4.71","7.46","12.11","3.53","1.38","-6.28","-5.52","2.87","-0.99","-7.46","14.52","Walking"
"11.3","-4.25","-6.59","-2.68","0.89","3.49","5.79","3.6","2.22","3.87","8.92","10.95","3.15","0.31","-5.24","-3.64","0.61","-2.79","-3.3","18.05","1.04","-3.53","-2.91","-0.53","2.15","4.21","4.67","3.72","3.34","9.77","9.85","3.72","-1.92","-6.7","-2.22","2.07","-5.63","5.37","12.79","1.69","Walking"
"-3.72","-2.37","-0.46","2.3","2.83","3.26","3.57","4.82","11.14","9.3","1.42","-4.4","-7.35","1.42","-0.11","-7.86","10.23","11.45","-0.42","-3.91","-1.8","0.31","2.68","3.45","2.11","2.3","6.82","9.47","7.27","3.41","-4.4","-7.44","0.72","1.23","-7.31","13.21","9.15","0.27","-3.76","-1.69","Walking"
"0.15","1.46","2.68","3.15","3.15","5.63","5.63","9.3","10.15","2.6","-3.21","-6.93","0.53","1.46","-5.63","2.96","15.09","2.07","-7.21","-6.74","-0.34","1.8","6.51","6.05","1.46","3.91","7.55","9.66","3.68","1.88","-6.21","-4.44","3.11","-1.5","-6.32","11.84","12.34","-0.27","-4.33","-2.68","Walking"
"-1.18","1.31","3.26","4.4","5.09","5.22","13.38","6.32","2.56","-3.45","-6.51","-0.91","0.42","-7.04","11.73","12.07","1.99","-4.14","-3.95","-1.31","1.42","3.87","4.94","3.6","5.13","7.97","13.21","4.02","-1.12","-7.89","-4.33","0.65","-2.98","-2.72","18.16","-0.5","-2.34","-3.76","-0.89","0.99","Walking"
"3.72","2.49","1.61","5.56","9.28","13.67","5.33","0.04","-7.31","-4.59","2.49","-3.87","4.52","15.09","0.38","-5.6","-5.41","-0.84","2.11","4.37","4.48","4.33","5.37","11.75","9.85","3.02","-3.36","-9.23","-1.33","1.57","-8.35","16.82","10.04","-5.41","-9.19","-3.87","1.61","4.06","5.48","3.79","Walking"
"4.56","8.5","11.6","4.4","1.61","-8.31","-3.72","1.61","-4.21","-6.02","18.39","0.8","-0.5","-5.18","-4.48","-0.38","4.44","6.28","6.7","7.7","13.76","5.18","3.34","-5.94","-6.59","1.33","-2.56","-9.92","18.96","6.28","-1.12","-6.32","-3.3","-0.04","2.98","4.6","3.76","4.71","9.62","11.96","Walking"
"3.49","-2.41","-8.24","-0.27","1.14","-6.36","-3.6","18.58","14.79","-11.11","-12.91","-5.24","0.53","5.63","7.74","2.26","4.63","6.44","12.98","2.76","-0.95","-7.82","-3.6","1.23","-4.48","-7.4","19.31","2.22","-1.38","-8.31","-2.6","1.95","3.64","4.18","3.02","2.87","7.67","10.65","3.15","-1.14","Walking"
"-4.21","-2.98","0.19","-2.56","-10.04","18.73","8.28","-0.76","-7.82","-5.2","0.99","1.38","4.71","3.83","1.84","6.09","14.18","4.21","-3.26","-4.67","-2.96","0.11","-3.34","-8.66","19.38","4.37","-2.34","-6.13","-1.92","-0.72","1.95","2.96","5.67","2.96","3.17","12.15","12.15","7.44","-0.72","-3.95","Walking"
"-3.02","-0.61","-3.26","-10.69","18.66","4.02","4.99","-7.04","-3.26","-0.57","2.26","5.98","3.49","1.38","7.16","12.41","3.3","-0.38","-6.32","-2.3","1.31","-3.17","-9.34","15.43","11.26","-0.99","-5.79","-3.11","-0.23","3.06","4.33","2.68","3.83","4.67","10.69","8.62","0.84","-4.67","-5.94","1.18","Walking"
"-1.12","-7.16","6.55","14.67","-5.13","-5.13","-2.45","0.95","1.69","3.21","0.69","2.87","6.09","8.73","9.47","-0.08","-3.26","-4.4","-0.34","-0.11","-3.53","-8.2","19.5","5.9","-1.73","-4.56","-1.69","-0.04","2.22","3.87","3.87","2.98","5.01","11.26","8.08","1.95","-4.33","-6.59","0.76","-0.3","Walking"
"-8.58","8.81","16.4","-3.21","-4.33","-3.91","-0.38","1.99","3.79","2.76","3.83","5.24","7.08","12.76","4.18","0.93","-6.55","-4.21","0.57","-5.79","0.31","16.25","-1.38","1.46","-2.26","-1.46","-0.3","2.11","2.53","5.24","5.09","5.56","11.92","5.28","2.34","-2.75","-4.67","-0.46","-1.33","-10.46","Walking"
"17.16","10.12","1.27","-6.89","-4.52","-0.38","4.06","5.63","2.11","2.68","5.98","8.96","9.92","1.95","-2.6","-6.66","-1.33","0.69","-5.79","0.5","18.09","1.76","-4.63","-5.01","-1.38","0.93","4.75","4.75","6.44","2.18","3.02","9.51","7.86","2.15","-1.12","-6.28","-0.99","0.8","-5.33","-0.38","Walking"
"17.69","-0.95","-3.91","-5.52","-0.46","2.45","4.29","3.87","2.34","2.79","6.51","13.1","3.72","-0.57","-4.99","-3.6","-0.04","-3.49","-6.51","19.5","1.27","-1.18","-5.28","-1.33","1.84","2.79","1.5","2.98","4.1","5.71","12.95","5.67","-2.41","-2.26","-2.26","0.11","-5.48","-0.38","16.93","-1.12","Walking"
"-3.76","-4.56","-2.64","2.3","2.03","3.72","4.06","5.41","11.22","9.19","-0.38","-7.35","-4.63","-0.15","-1.69","-9.23","14.52","9.34","-1.42","-6.09","-3.57","-0.91","2.22","3.45","6.85","4.48","2.68","11.11","9.34","1.23","-3.64","-4.67","-0.65","-0.84","-9.38","10.99","12.37","0.8","-6.43","-3.76","Walking"
"-2.26","2.22","4.63","4.4","1.84","5.22","11.5","9.43","0.53","-5.33","-4.82","-0.19","-1.76","-7.89","7.78","14.33","-3.15","-5.13","-4.33","-1.18","1.33","2.98","4.6","3.53","4.63","9.38","11.54","2.07","-2.79","-4.14","-1.27","-2.03","-6.63","1.27","16.25","-3.45","0.89","-3.87","-2.64","0.95","Walking"
"3.26","2.22","4.86","4.1","9.0","14.02","3.83","-0.84","-6.78","-2.22","-0.3","-5.2","-5.56","18.43","0.53","-5.98","-3.91","-0.99","1.5","2.53","5.48","5.33","5.05","8.81","9.15","0.53","-4.82","-5.52","1.04","-1.12","-5.41","5.52","15.13","0.15","-6.09","-4.4","0.69","1.04","1.73","2.56","Walking"
"3.72","7.01","4.4","8.31","5.24","0.38","-1.95","-2.87","0.34","0.0","-4.75","0.72","17.62","6.36","-2.14","-1.04","-4.25","-1.04","2.91","1.46","2.11","2.68","3.76","4.25","3.26","7.06","0.42","0.42","-1.53","-1.53","0.11","0.61","-1.53","-4.21","6.51","9.96","2.11","0.11","2.3","3.11","Walking"
"-2.96","-1.04","3.41","-0.34","-0.57","3.02","2.87","0.19","-0.8","2.68","2.22","3.45","6.24","1.73","0.19","0.93","-0.65","-1.61","-0.11","-1.33","2.11","10.46","6.85","1.5","-0.34","3.3","-3.68","-1.38","3.41","0.99","-0.8","-0.23","0.95","0.65","3.53","7.5","7.16","1.99","-1.14","-0.76","Walking"
"-2.49","-0.57","-1.31","-6.24","16.09","12.07","-7.16","-4.94","-5.24","-0.57","1.5","2.79","4.52","5.63","4.25","3.99","7.4","7.89","3.02","-0.3","-3.36","-0.19","-0.65","-4.9","-3.21","19.5","4.18","-5.86","-7.65","-1.8","1.12","4.99","6.78","2.98","1.92","8.39","11.99","4.1","1.65","-5.71","Walking"
"-4.75","-0.89","-3.76","1.18","18.12","0.65","-4.1","-3.45","-2.45","1.38","3.02","4.4","6.05","4.79","11.35","8.5","4.02","-1.33","-6.7","-2.34","-0.57","-9.62","12.11","10.95","3.41","-4.71","-3.79","-3.91","2.3","2.22","3.21","4.52","8.66","12.53","6.74","3.6","-2.07","-6.32","-0.04","-0.57","Walking"
"-7.12","6.28","15.94","-1.61","-3.57","-3.34","-0.5","0.57","2.07","3.53","4.9","6.59","10.65","7.31","2.68","-3.06","-4.86","0.23","-1.5","-8.16","13.87","11.35","0.42","-5.28","-2.96","-0.91","0.42","2.64","4.29","5.18","6.59","8.69","11.5","3.17","-1.18","-6.21","-1.14","0.8","-4.06","-4.79","Walking"
"18.81","3.17","-1.12","-5.79","-1.88","1.18","3.49","3.72","4.6","5.41","6.59","13.25","3.21","-0.23","-8.66","-4.06","2.15","-3.3","-3.21","18.81","2.56","-1.31","-4.67","-1.76","-0.19","2.76","1.88","1.88","4.29","6.82","7.44","12.11","4.9","1.31","-6.24","-4.44","1.46","-3.17","-7.63","19.42","Walking"
"5.56","-0.08","-6.82","-4.9","-0.5","3.64","5.01","6.47","5.9","7.12","11.92","3.57","-2.22","-6.09","-3.15","2.37","-3.15","-7.86","19.34","3.91","-1.31","-4.99","-1.76","0.04","2.41","3.34","4.99","5.52","7.86","12.79","4.29","-0.23","-8.27","-1.14","0.08","-8.31","16.97","7.01","-1.88","-3.95","Walking"
"-0.72","0.31","1.69","2.07","2.11","5.56","8.58","13.53","5.9","3.3","-5.09","-7.46","-0.08","-0.46","-6.85","19.46","3.38","-0.19","-2.98","-0.23","-2.26","0.99","2.41","6.05","5.37","7.01","13.4","4.86","-0.84","-6.63","-2.68","2.07","-3.26","-8.31","19.38","7.7","-2.3","-5.37","-1.99","0.65","Walking"
"2.68","2.79","4.86","5.67","7.12","12.3","2.53","2.53","-0.42","-8.54","-1.23","3.41","-4.9","-1.08","17.01","1.18","-2.34","-3.06","0.15","0.46","2.68","2.64","4.75","5.56","9.11","11.84","4.67","-1.5","-6.66","-3.06","2.76","-4.75","-1.8","17.97","-0.91","0.23","-3.49","-2.83","0.04","1.95","Walking"
"2.98","3.83","7.59","6.32","12.83","3.38","1.12","-6.21","-4.48","2.87","-2.3","-5.94","19.15","1.69","-3.11","-2.07","0.84","-1.23","0.5","2.76","3.6","6.44","6.32","11.37","7.63","1.95","-3.79","-5.33","1.08","-0.69","-7.97","13.02","9.81","-2.49","-5.18","-1.61","0.0","1.76","2.83","3.41","Walking"
"4.06","5.09","12.53","7.44","-0.53","-5.09","-3.64","1.88","-1.57","-8.16","12.41","10.8","-1.12","-6.4","-3.91","-0.61","1.95","4.14","7.67","4.48","6.36","13.57","4.75","-0.3","-8.5","-3.53","1.76","-4.56","2.11","14.71","-1.61","-0.5","-4.82","-2.3","0.84","3.57","4.21","3.99","5.98","9.28","Walking"
"11.14","3.83","-0.11","-8.2","-4.48","1.99","1.99","1.99","17.67","-2.68","-0.99","-4.21","-2.18","2.15","3.15","1.8","3.06","6.4","10.84","12.87","2.96","-1.5","-9.23","-2.64","1.57","-4.94","0.5","17.35","-1.95","-3.3","-1.69","-0.38","1.38","2.53","4.67","3.76","5.33","12.26","9.04","2.22","Walking"
"-3.36","-3.76","-1.12","-2.03","-8.5","8.35","15.75","1.99","-7.31","-6.74","0.0","2.37","4.25","4.14","3.83","4.33","9.58","10.46","1.18","-3.3","-5.9","-0.61","0.69","-4.99","0.99","15.28","-0.8","-1.38","-1.08","-0.53","-0.3","2.53","1.76","2.76","7.27","7.5","12.76","3.6","0.08","-6.13","Walking"
"-3.11","1.76","-3.36","-5.33","18.35","1.42","-3.98","-3.98","-2.64","0.11","0.0","2.98","2.83","6.44","5.18","6.7","12.72","2.96","-0.34","-6.59","-1.84","1.31","-5.2","-1.5","16.7","-1.53","-1.04","-2.64","-1.08","0.76","3.83","3.91","4.33","4.79","9.72","13.14","3.34","-0.61","-7.25","-2.34","Walking"
"0.5","-8.05","8.16","14.02","-4.25","-4.37","-2.11","0.15","2.79","2.68","3.41","5.24","8.08","12.45","4.94","1.33","-6.28","-3.53","1.27","-3.83","-5.63","16.66","4.75","-1.04","-4.9","-3.6","0.0","2.91","3.49","6.4","6.02","9.19","11.65","3.76","-0.99","-5.86","-1.73","0.42","-3.49","-4.94","Walking"
"14.86","5.33","-5.01","-3.17","-0.89","-1.84","3.06","4.4","5.09","7.74","13.33","9.47","1.65","-6.28","-5.63","0.8","-3.45","-8.81","19.04","6.63","2.3","-5.2","-4.63","-1.95","2.98","3.83","3.57","5.86","9.11","13.29","4.37","0.08","-7.7","-3.64","2.03","-4.21","-6.7","18.96","2.83","-1.84","Walking"
"-3.49","-1.76","-0.72","2.98","3.34","4.29","5.09","8.28","12.3","5.86","1.88","-7.01","-4.52","0.99","-2.18","-8.5","19.15","3.21","-2.75","-5.33","-2.14","0.04","2.98","4.4","5.37","4.82","7.21","13.33","3.21","0.76","-5.82","-2.41","0.38","-3.26","-7.59","18.43","3.79","-0.11","-4.18","-5.09","Walking"
"-1.14","2.6","4.25","6.02","5.41","7.27","14.18","3.49","0.72","-8.27","-4.02","2.07","-4.02","-5.05","18.47","1.12","-0.61","-4.44","-2.49","0.57","2.98","5.6","5.6","4.02","10.34","11.65","2.18","0.34","-10.08","-2.98","3.11","-4.33","4.94","14.48","-1.65","-3.79","-4.37","-0.04","1.73","2.6","Walking"
"2.6","4.37","4.52","6.85","11.45","8.2","1.73","-4.14","-5.9","1.54","-1.5","-9.72","15.36","5.28","2.91","-3.41","-2.72","-2.96","1.61","4.06","6.47","7.06","5.94","12.53","5.28","2.37","-6.74","-4.67","2.6","-2.87","-8.66","19.23","3.34","-2.83","-5.33","-1.27","-0.15","2.49","3.11","5.83","Walking"
"7.12","6.82","11.84","5.09","1.99","-4.29","-4.71","0.95","-6.59","5.09","16.21","-1.46","-5.67","-6.05","-0.69","1.99","3.11","4.71","4.52","6.85","9.96","10.42","2.68","-3.21","-6.59","0.5","1.88","-6.24","2.07","13.44","0.15","-1.92","-2.37","-2.22","1.65","3.26","4.21","4.56","7.21","12.34","Walking"
"7.55","2.49","-6.63","-7.4","0.11","-1.12","-8.05","18.54","6.44","0.95","-4.1","-5.82","-1.73","3.45","4.79","5.01","4.63","6.13","11.75","5.13","2.6","-5.41","-7.21","1.38","0.65","-6.55","13.44","9.11","-2.41","-4.4","-1.46","-0.53","0.76","2.91","4.37","5.37","6.4","9.43","9.04","1.08","Walking"
"-3.49","-5.67","0.31","0.8","-5.98","3.3","15.6","-0.11","-4.79","-5.41","-0.27","2.03","3.64","3.79","4.37","4.14","10.31","10.73","2.56","-3.21","-7.44","-0.69","0.65","-8.24","9.23","12.15","-4.18","-2.53","-1.5","-0.19","1.18","3.17","4.67","5.28","4.56","10.65","9.92","1.04","-3.87","-6.17","Walking"
"1.5","-0.84","-7.59","11.75","11.5","-1.88","-3.36","-8.01","-2.6","2.72","7.25","4.86","0.84","2.03","10.88","10.57","1.27","-2.49","-1.88","-2.79","-0.61","-2.45","-8.73","15.66","9.23","-3.53","-8.01","-2.41","0.69","3.6","4.56","1.65","0.84","5.67","12.26","8.2","-0.08","-3.68","-5.24","-0.27","Walking"
"-0.89","-7.4","6.09","14.18","-3.53","-2.49","-4.9","-1.31","2.15","3.68","6.78","-0.04","1.57","9.77","13.95","2.96","-4.71","-4.29","-0.84","-0.89","-3.41","-7.46","18.73","5.41","-5.94","-8.88","0.11","2.49","3.38","2.98","2.07","3.41","4.56","10.19","6.59","-1.33","-2.98","-3.98","-0.08","-1.65","Walking"
"-8.92","11.84","11.8","-3.15","-6.55","-5.94","-0.5","1.92","3.83","7.74","0.95","2.03","12.57","10.99","1.12","-2.83","-3.95","1.8","-2.18","-5.43","-3.64","17.69","2.98","-1.14","-8.01","-3.64","1.04","1.42","3.11","4.02","6.24","10.84","7.4","3.53","-2.83","-5.48","1.08","-0.19","-8.66","3.3","Walking"
"17.16","2.96","-4.79","-11.41","-4.25","-1.12","1.61","5.71","7.97","7.25","9.19","7.06","2.87","-7.78","-6.78","1.8","-3.68","-6.93","19.34","19.34","10.88","-11.41","-8.81","-3.06","3.3","6.74","6.05","0.93","3.34","8.24","8.35","0.0","-2.41","-3.26","0.15","-1.46","-3.34","-7.12","18.96","7.63","Walking"
"-2.72","-9.49","-2.98","-0.04","3.21","2.72","4.29","1.69","5.01","13.44","8.01","-1.84","-6.63","-5.09","2.91","-1.46","-8.39","10.84","14.71","-1.95","-7.44","-7.82","-1.23","1.61","2.83","5.86","4.37","6.85","6.85","9.0","0.04","-2.79","-4.79","0.5","-0.27","-5.79","-1.73","18.2","-1.23","-4.4","Walking"
"-8.58","-2.07","2.03","3.99","4.48","2.18","2.64","5.52","11.3","4.44","-1.61","-5.52","-4.48","2.34","-0.91","-7.5","7.35","14.48","-4.4","-5.79","-5.41","-1.84","1.73","3.99","4.79","3.26","4.1","4.4","10.19","4.79","-0.53","-4.29","-4.02","1.23","-0.91","-6.55","2.83","16.63","-2.34","-4.33","Walking"
"-7.46","-2.75","2.18","4.02","4.18","1.84","2.41","4.9","11.03","4.94","-1.61","-4.56","-3.87","-0.04","-1.46","-7.78","9.53","14.41","-4.79","-4.37","-6.13","-2.37","1.33","3.21","3.91","3.17","5.63","4.48","10.27","4.79","-0.99","-3.06","-3.68","0.08","-1.12","-7.04","6.78","16.02","-5.18","-1.84","Walking"
